node_id	osm_name	lat	lon	watercourse	feature_id	feature_name	metres
11147135333	MIddle Raven Cliff Falls	35.9477918	-81.8203684	Upper Creek	946	Raven Cliff Falls	10
11147135334	Lower Raven Cliff Falls	35.9475902	-81.8196884	Upper Creek	946	Raven Cliff Falls	75
11220830256	Bird Falls	35.3429579	-83.5700603	Bird Falls Branch	936	Bird Falls	20
11261900625		35.1032031	-85.6709628				
11283991327	Dove Falls	35.1873894	-82.9418511				
11283991328		35.196062	-83.0553533	Robinson Creek			
11284421887	Onion Falls	35.1978647	-83.1531143				
11284429343	Twin Falls	35.1389283	-83.0430161	Long Branch			
11308830373	Wolf Creek Falls	35.4195603	-82.259434	Wolf Creek			
11349433659	Big Hole Falls	35.0557189	-83.0350386				
11349433660	Cody Falls	35.2708533	-82.8955008	Mill Station Creek	338	Cody Falls	96
11349433661	Rooster Tail Falls	35.070785	-82.9588461	Horsepasture River	868	Rooster Tail Falls	19
11349433662	Hen Tail Falls	35.0710841	-82.9585131		867	Hentail Falls	8
11375803835		35.0076142	-82.4061937	North Enoree River			
11490213352	Prince Cove Falls	34.9942941	-82.8779246		1148	Prince Cove Falls	18
11500780954		35.8043289	-83.1780007				
11532675519		34.7895418	-83.1332022	Yellow Branch			
11540326822	Fulfillment Falls	35.0873767	-83.0466805				
11540326823	Bon Ami Falls	35.8468882	-82.1259223	Burnett Branch	886	Emerald Village Falls	55
11550689515		34.8105713	-83.1239118				
11552944653	Bead and Lace Falls	35.4476341	-82.3390563	Bold Branch			
11571463652		35.0693851	-82.8261632				
11571474947	Shangri-La Falls	35.0739403	-82.8255968				
11573469714	Big Falls of Beechflat Creek	35.3609551	-83.0077847	Beechflat Creek			
11573469715	Moses Creek Falls	35.3429565	-83.0965209	West Fork Moses Creek	656	Moses Creek Falls	21
11600578117	Exit Falls	35.0505181	-83.0474646	Whitewater River	562	Exit Falls	42
11635809810		35.0053789	-82.7525979				
11635809812		35.0051766	-82.7524178				
11635811655		35.0057509	-82.7522215				
11636279938		35.0024021	-82.7529372				
11638851681		35.1031225	-82.5868188		732	Waterfall on Oil Camp Creek Trib	6
11643996878	Pool Creek Falls	35.4063691	-82.2478482	Pool Creek			
11643996879	Upper Pool Creek Falls	35.4055668	-82.2491831	Pool Creek			
11705003925	Somey Creek Falls	35.563315	-81.8185233	Somey Creek			
11712182826	Charlotte Falls	36.2820639	-85.5606961				
11747222540	Justus Cove Falls	35.3241761	-82.7928182		957	Justus Cove Falls	27
11747222541	Cherry Cove Falls	35.3336522	-82.8058492		661	Cherry Cove Falls	26
11747222542	No-Name Cove Falls	35.3456	-82.7958777		622	No-Name Cove Falls	13
11747222543	Poundingmill Branch Falls	35.3491031	-82.7897491	Poundingmill Branch	594	Poundingmill Branch Falls	12
11747222645	Lower Slick Rock Falls	35.292714	-82.7997073				
11750486180	Tanasee Creek Falls	35.2553457	-82.9407123	Tanasee Creek	651	Tanasee Creek Falls	27
11750486200	Dark Prong Falls	35.3284056	-82.8332393	Dark Prong	824	Dark Prong Falls	17
11750486218	Upper Greasy Cove Falls	35.3419202	-82.8613047	Greasy Cove Prong	870	Upper Greasy Cove Falls	44
11750486219	GPS Falls	35.3417471	-82.8430557	Greasy Cove Prong	872	GPS Falls	18
11750486220	Lower Greasy Cove Falls	35.3417589	-82.8401552	Greasy Cove Prong	873	Lower Greasy Cove Falls	24
11754651344		34.5193524	-85.6101286	Seymour Branch			
11761655200	Pleasant Grove Church Falls	35.0344397	-83.0928283	Fowler Creek			
11761655201	Doghobble Falls	35.0684515	-83.0656227	Whitewater River			
11774624494	DeSoto Falls	34.5488114	-85.5907225	West Fork Little River			
11796204026	Stair Step Falls	35.0877368	-82.8626188				
11815511656	Little Barnett Branch Trail Falls	35.37318	-82.7750011		478	Waterfall on Barnett Branch	9
11825710938	Carvers Falls	35.1502231	-78.8558932	Carvers Creek			
11866602273	Whitewater Branch Falls	35.5968008	-83.270424	Whitewater Branch			
11866602274	Fountain Branch Falls	35.5904289	-83.2613568	Fountain Branch			
11872447257		35.9196967	-81.9002811				
11901191238	Norton Falls	35.1566484	-83.1501975	Norton Creek			
11901191239	Hidden Falls	35.1729198	-83.1542658				
11901191240	Mill Creek Falls	35.1753197	-83.1708332	Mill Creek			
11901191242	Glassyrock Creek Falls	35.1559891	-83.0978144	Glassyrock Creek			
11979532549	Highlands Falls	35.0703668	-83.174181	Cullasaja River	1270	Highlands Falls (Highlands Falls Country Club)	36
11988960352	Saranac Lake Waterfall	34.9888698	-81.8651237	Mineral Spring Branch			
11989421486	Middle Wildcat Falls	35.3151465	-82.9070627	Silver Mine Branch	536	Lower Wildcat Falls	87
11997911941	Looking Glass Falls	35.2962199	-82.7687623		378	Looking Glass Falls	6
11997911942	Looking Glass Falls	35.2962199	-82.7687623		378	Looking Glass Falls	6
11997911947	Upper Moore Cove Falls	35.3121412	-82.777832		505	Little Moore Cove Falls	68
11999860492	Berry Branch Falls	35.3555564	-82.9468011		582	Berry Branch Falls	38
11999860540	Big Beartrap Falls	35.343754	-82.953627	Big Beartrap Branch	833	Big Beartrap Falls	94
11999860541	Upper Buckeye Falls	35.3112418	-82.9333174	Buckeye Creek			
11999860542	Sheephead Falls	35.3146383	-82.9356635	Buckeye Creek	778	Sheephead Falls	16
11999860543	Buckeye Falls	35.3265349	-82.9418176	Buckeye Creek	779	Buckeye Falls	19
12007274283	Lower Middle Creek Falls	35.7911719	-82.2355088	Middle Creek			
12007274284	Squawroot Falls	35.7911183	-82.2360811	Middle Creek			
12007274285	Middle Creek Falls	35.7908146	-82.2371111	Middle Creek, South Prong			
12007274286	Anaconda Falls	35.7927212	-82.2381459	Middle Creek, North Prong			
12007274287	Crevice Falls	35.7943693	-82.2388123	Middle Creek, North Prong			
12007274288	Guyot Falls	35.7946917	-82.2417119	Middle Creek, North Prong			
12007274289	Galvladi Falls	35.7948091	-82.251281	Middle Creek, North Prong			
12010795455	Key Falls	35.2478354	-82.6770857		580	Key Falls	18
12013565823	Democrat Canyon Falls	35.0624111	-83.0412234	Democrat Creek			
12013565824	Dana Falls	35.0632214	-83.0409954	Democrat Creek			
12013565825	Waddle Branch Falls	35.0422334	-83.0262849	Waddle Branch	856	Waddle Branch Falls	5
12013565826	Hornet Falls	35.0523202	-83.041813	Democrat Creek	1115	Hornet Falls	35
12013565827	Entrance Falls	35.0507827	-83.0485539	Whitewater River			
12013565828	Bedrock Falls	35.0508086	-83.0433105	Whitewater River	563	Bedrock Betty Falls	63
12013565829	Merge Lane Falls	35.0483749	-83.0395756	Whitewater River	564	Merge Lane Falls	67
12013565830	55MPH Falls	35.0448583	-83.0377729	Whitewater River			
12013565831	Big Ledge Falls	35.0420699	-83.0378212	Whitewater River	848	Big Ledge Falls	9
12013565832	Wheelchair Accessable Falls	35.0405699	-83.0350145	Whitewater River	567	Wheelchair Accessible Falls	51
12013565833	Portage Left Falls	35.0404305	-83.0332388	Whitewater River	568	Portage Left Falls	29
12013565834	Leatherwood Falls	35.096305	-83.8591413	Leatherwood Branch	743	Leatherwood Falls	58
12013565835	Bald Springs Falls	35.1271519	-83.7809529	Bald Springs Branch	745	Bald Springs Falls	26
12013565836	Rainforest Falls	35.1268871	-83.7801386	Bald Springs Branch	746	Rain Forest Falls	33
12013565837	Beautimos Falls	35.5690728	-81.6847709	Brier Creek	1054	Upper Beautimus Falls	18
12013565838	Black Mountain Falls	35.5748176	-81.7042434		756	Black Mountain Falls	37
12013565839	Dark Hollow Falls	35.4360512	-83.1652589				
12013565840	10,000 Trillium Falls	35.435154	-83.1650003				
12013565842	Bonas Defeat Falls	35.2114258	-83.0094711	Tuckasegee River			
12013565843	Horseshoe Falls	35.2306114	-82.9662695		734	Horseshoe Falls	29
12013565844	Lower Cavern Falls	35.2383007	-82.9532391		735	Lower Cavern Falls	18
12029613274		35.2774019	-84.0364535	Peckerwood Creek			
12029615903	Lower Catawaba Falls	35.6062596	-82.2435703	Catawba River			
12029615904	Davids Falls	35.597413	-82.2559471	Catawba River			
12052154032	Blue Hole Falls	36.1683071	-81.5525123	South Fork Laurel Creek			
12057314174	Cathedral Falls	35.9005303	-81.8976327		899	Cathedral Falls	45
12057314175	Cleft Falls	35.1695986	-82.9548422	Fork Creek	715	Cleft Falls	37
12057314177	Emily's Cascade	35.1702834	-82.9539314	Fork Creek	980	Emily's Cascade	24
12057314178	Ledbetter Canyon Falls	35.287712	-83.6774883	Ledbetter Creek	934	Ledbetter Canyon Falls	15
12057314179	Rough Butt Creek Falls	35.3199525	-83.0231028	Rough Butt Creek	1147	Upper Rough Butt Falls	21
12057314180	Catamount Falls	35.3517244	-83.0879397	East Fork Moses Creek	1057	Logjam Falls	21
12057314181	Sugar Creek Falls	35.3098879	-83.0368756	Sugar Creek	658	Dryland Laurel Branch Falls	21
12057314182	Dryland Laurel Branch Falls	35.3097943	-83.0369832	Dryland Laurel Branch	658	Dryland Laurel Branch Falls	8
12080133179	New Year's Creek Cascades	36.1255999	-81.683266	New Years Creek	767	The Cascades (Glenlevit Falls)	3
12080133180	Resurrection Falls	35.5700798	-81.7983609		1044	Resurrection Falls	3
12097818131	Reems Creek Falls	35.6890072	-82.6034361	Reems Creek			
12125833364	Savannah Falls	36.2854475	-85.5535986				
12152752192	Whitetop Laurel Falls	36.6341113	-81.748721	Whitetop Laurel Creek			
12152760183	Straight Branch Falls	36.6444065	-81.7152348	Straight Branch			
12175006193	Maidenhair Falls	35.1973405	-82.7016985	Hogsed Creek			
12175006194	Sleepy Hollow Falls	35.3096091	-83.2598831	Reed Branch			
12175006195	Stick Falls	35.0205537	-83.1639517	Big Creek	639	Stick Falls	7
12175006197	Upper Sugar Creek Falls	35.3094466	-83.0340969	Sugar Creek	659	Upper Sugar Creek Falls	13
12175006198	Wolf Creek Falls	35.246691	-83.1849913	Wolf Creek	680	Falls on Wolf Creek	7
12175006199	Williamson Creek Falls	35.2233175	-82.6913006	Williamson Creek			
12175014207	Bradley Creek Falls	35.3927207	-82.7381859	Bradley Creek	409	Bradley Creek Falls	17
12175014208	Cane Creek Falls	35.0340799	-83.1374786	Cane Creek	710	Cane Creek Falls	20
12175014209	First Falls	35.2026027	-83.1592209	West Fork Tuckasegee River	890	First Falls	1
12175014210	Herrin Knob Falls	35.2959806	-82.9379115	Tanasee Creek			
12175014211	Hooper Falls	35.2876875	-84.0079503		817	Hooper Falls	27
12175014212	Hurricane Falls	35.1366818	-83.1252971	Hurricane Creek	717	Hurricane Falls	7
12175014213	Jumping Fish Falls	35.4812062	-78.9102471	Avents Creek	909	Jumping Fish Falls	2
12175014215	Little Creek Falls	35.0239669	-83.1776904	Little Creek	709	Little Creek Falls (Highlands)	7
12175014216	Little River Falls	35.6096257	-81.6232625		891	Little River Falls	26
12175014218	Lower Cavern Falls	35.2839099	-82.2703809		588	Cavern Falls	33
12175014219	Lower Stick Falls	35.0190416	-83.1641927	Big Creek	640	Lower Stick Falls	7
12175014220	Mitchell Lick Falls	35.2866244	-84.0076242		816	Mitchell Lick Falls	11
12175014221	Moosejaw Falls	35.7235916	-79.0987969				
12175014222	Mossy Chute Falls	35.91113	-81.8522274	Buck Creek	902	Mossy Chute Falls	22
12175014223	Orange Rock Falls	35.9117103	-81.8483723	Buck Creek			
12175014224	Pulpit Falls	35.2221769	-82.8608586	North Fork French Broad River			
12175014225	Phillips Falls	35.1911052	-82.6999769	Phillips Creek			
12175014228	Pounding Mill Falls	35.0994776	-82.8088699		649	Pounding Mill Falls	61
12175014229	Red Rock Falls	35.2919295	-82.9038338	Courthouse Creek	835	Red Rock Falls	8
12175014230	Lake Louise Falls	35.6880898	-82.5705763	Reems Creek	1297	Reems Creek at Lake Louise	65
12175014231	Rhododendron Falls	35.1943451	-82.7008562	Phillips Creek			
12188169591	Upper Bald Knob Falls	35.2508467	-82.9369066				
12188169592	Lower Rockyface Falls	35.248881	-82.938492				
12188169593	Upper Rockyface Falls	35.2478491	-82.9373421				
12188169594	Tributary Three Falls	35.245812	-82.9465814				
12188169595	Banded Rock Falls	35.2387761	-82.9492136				
12297030733	Standing Stone Falls	35.047404	-82.9824951	Thompson River	538	Standing Stone Falls	56
12472093624	Bell Park Falls	35.2361541	-82.3933784				
12482321612	Snider Falls	34.8901614	-83.1922062				
12498237436	Arrowhead Falls	35.091737	-82.7956587				
12513308587	Jane Cantrell Falls	35.0827557	-82.7388719	Jane Cantrell Creek	960	Jane Cantrell Falls	37
12542547300	Kindling Falls	35.1492264	-83.2600357	Walnut Creek			
12542551301	Lamance Creek Falls	35.2086816	-82.8948851	Lamance Creek			
12542551302	Campbell Creek Falls	35.4755462	-83.1134755	East Fork Campbell Creek	1175	Campbell Creek Falls	10
12542551303	Alyssa Falls	35.4742942	-83.1140928	East Fork Campbell Creek	1173	Alyssa Falls	18
12542551304	Plott Hound Falls	35.476332	-83.1128234				
12542551305	Cathey Gap Falls	35.25572	-82.9494906				
12542551306	Walkingstick Falls	35.0344084	-83.1612916	Big Creek			
12542551307	Mill Falls	35.9308072	-81.9398326	North Fork Catawba River			
12557883402		35.0106935	-82.7448486				
12695711043	Big Laurel Falls	35.8437565	-85.3086811	Laurel Creek	1216	Big Laurel Falls (TH)	36
12695711086	Big Branch Falls	35.8505234	-85.2996465	Big Branch	1220	Big Branch Falls (TN)	10
12707734651	Lower Garrett Branch Falls	34.8406011	-83.7673564	Garrett Branch			
12754522480	Lovers Falls	35.1523918	-82.8911467	North Fork Flat Creek			
12754522481	Upper Kiesee Falls	35.2795611	-82.8814509	Kiesee Creek			
12754522482	Kiesee Falls	35.2792058	-82.8818984	Kiesee Creek			
12754522484	Puncheon Camp Creek Falls	35.4258432	-82.3771968	Puncheon Camp Creek			
12754522485	Little Beartrap Falls	35.3560258	-82.9479769	Little Beartrap Branch			
12758804480	Big Lost Falls	35.1415477	-84.4548098	Bearpen Branch			
12776385929	Little Falls	35.1031862	-82.9806043	Horsepasture River			
12833686769	Indian Camp Creek Falls	35.2239352	-83.5381046	Indian Camp Creek	923	Indian Camp Creek Falls	23
12833686770	Mossy Ledge Falls	35.9039765	-81.8651945	Buck Creek	901	Mossy Ledge Falls	28
12833686771	Setrock Creek Falls	35.7497563	-82.22788	Setrock Creek	400	Setrock Creek Falls	31
12859924236	Mossy Cave Falls	35.2030661	-82.926946				
12880170307	Stevenson Branch Falls	35.2677912	-85.2634936	Stevenson Branch			
12913102401	White Oak Sinks Falls	35.6361189	-83.7447526				
13048463683		35.4863195	-82.2795542	Broad River			
13048463684		35.4864525	-82.2790733	Broad River			
13076578788	Lower Chestnut Falls	35.277349	-82.8873074	Chestnut Creek			
13107776362	Catstairs Falls	35.0302258	-83.2759411				
13107776363	Charley Bridge Falls	35.2687296	-82.984303	Charley Creek	312	Long Creek Falls	9
13162149180	The Notch	35.2888823	-83.6784756	Ledbetter Creek			
13238017718		35.0375875	-82.6971296				
13261679928	Imodium Falls	35.3672725	-85.1754222	Little Possum Creek			
13263779056	Dugger Creek Falls	36.1332893	-81.5150829	Dugger Creek			
13263779057	Winston Falls	36.0831851	-81.767452	Anthony Creek			
13263779058	Crow Creek Falls	35.1159066	-83.2799462	Crow Creek			
13263779059		35.2078219	-83.2849792				
13263779060	Laurel Falls	35.2075306	-83.2850739	Laurel Creek			
13277709197		34.7681395	-83.4772291	Joe Creek			
13294605671	Upper Crow Creek Falls	35.1155798	-83.2819639	Crow Creek			
13294605672		35.0483718	-83.2720554				
13294605678	Serenity Falls	35.014154	-83.2770506				
13294605679	Lower Serenity Falls	35.0140011	-83.2766698				
13294605680		35.2417273	-82.9508538				
13294605681	Upper High Shoals Falls	35.5939799	-81.6353983	Jacob Fork	363	High Shoals Falls	59
13318316276		35.1898653	-83.0589558	Robinson Creek			
13334590212	Crab Orchard Falls	36.201225	-81.7935802	Craborchard Creek	419	Crab Orchard Falls	44
13356429212		35.2101245	-83.1173141	Trout Creek			
13356429213		35.2097606	-83.1144361	Trout Creek			
13393436028	Pine Branch Falls	35.6999236	-84.9101116	Pine Branch			
13393436111	Hemlock Falls	35.6914716	-84.9182518	Duskin Creek			
13401734199	Grace Falls	35.2366416	-82.8254559	Glady Fork			
13408633048	Vortex Falls	35.2586571	-85.2905677	Cain Creek			
13421827484	Sitton Creek Falls	35.3208344	-82.6871625	Sutton Creek			
13421827485		35.0099017	-83.0893723				
13421827494		35.045495	-83.1277414				
13431231328	Standing Rock Falls	35.5318482	-82.1651472	Sally Branch			
13431231329	Standing Up Rock Falls	35.0683507	-82.957054	Horsepasture River			
13450416392	Upper Whiteoak Creek Falls	35.8304744	-82.2383768	Whiteoak Creek			
13450416393	Locust Creek Falls	35.8204311	-82.2288905	Locust Creek			
13529056352		35.3366657	-82.7590557				
13584051344	Gentry Creek Falls	36.5676934	-81.7050183	Gentry Creek			
13599447758	Cedar Rock Falls	35.2330295	-82.8116296	Cedar Rock Creek			
13599447759	Dunns Rock Falls	35.1786968	-82.7217952	Dunns Creek			
13599447760	Little Lost Cove Falls	36.0215483	-81.8296004	Little Lost Cove Creek	356	Little Lost Cove Falls	50
13670305690	Keaton Falls	35.7513975	-84.9734625				
13673169372		35.2001971	-82.5809716	Grassy Creek	951	Secret Falls (DuPont)	83
13720759325		35.4930685	-83.3067483				
13732830201		34.8838818	-83.3525892				
13733278952	Hemlock Shoals	35.2214866	-82.2986096	Big Fall Creek			
13733278953	Big Fall Creek Falls	35.2169434	-82.3002379	Big Fall Creek			
13737526201		35.0940914	-83.5191403				
13738084136		35.2154708	-82.288405	Little Fall Creek			
13738084138		35.2172266	-82.288025	Little Fall Creek			
13750042913	Pinkerton Pool Falls	35.0675686	-83.1905725	Cullasaja River			
13750042914	Laurel Falls	35.0743231	-83.2132069	Big Creek			
13753480498	Big Pisgah Falls	35.1849499	-82.9654975				
13753513629	Diamond Falls	35.1818404	-82.9656561				
13753513635	Laurel Blossom Falls	35.1814515	-82.9660203				
13753513637	Game Land Falls	35.307852	-82.2940451	Laurel Branch	1066	Gamelands Falls	57
13753513638	Grandmas Kitchen Falls	35.2154679	-83.0151746	Tuckasegee River			
13753513639	Lower Laurel Fork Falls	35.2797886	-82.8495952	Laurel Fork	684	Unnamed Waterfall on Laurel Fork	17
13753513640	Pigeon Branch Falls	35.3613811	-82.783682	South Fork Mills River	544	Pigeon Branch Falls	8
13753513674	Powerline Falls	35.332245	-82.767937		1015	Powerline Falls	3
13753513675	Rainy Falls	35.2981809	-82.2528335		851	Rainy Falls	10
13753513676	Revels Prong Falls	35.2215002	-82.7988757	Revels Prong			
13753513677	Sassafras Knob Falls	35.2827663	-82.859152		689	Sassafras Knob Falls	25
13753513678	Turtle Rock Falls	35.3004714	-82.2581286		852	Turtle Falls	14
13753513679	Wolf Mountain Falls	35.294358	-82.9631116	Wolf Creek	806	Wolf Mountain Falls	28
13753513680	Upper Wolf Mountain Falls	35.2965463	-82.9634742	Wolf Creek	996	Mr T's Cascade	34
13775128290	Kelly Falls	35.9763641	-82.8490394	Paint Creek			
13821262626	Havilah Falls	35.2138459	-82.9676352	Cold Creek			
13821262627	Bearpen Falls	35.0683669	-82.8656607	Bearpen Creek			
13821262628		35.0693496	-82.8651445				
13821262629	Charlie Falls	35.1815033	-83.0665973	Robinson Creek			
13821262639	Packs Falls	35.1726831	-83.0501704	Packs Creek			
13821262640	Pittypat Falls	35.1732401	-83.0507327	Packs Creek			
13821262641	Twin Falls	35.1731704	-83.0714513	Robinson Creek			
13826196969	Cane Creek Falls	35.007803	-82.8748217	Cane Creek	804	Cane Creek Falls	26
13826234596		34.9286594	-83.0913686	Crane Creek			
13851009476	Black Canyon Falls	35.2496429	-85.754279	Big Fiery Gizzard Creek			
13853489985	South Shoal Creek Falls	35.1407312	-84.2261479	South Shoal Creek			
13983846175	Lower Bearwallow Falls	35.3277857	-83.0019496	Bearwallow Creek			
14000312605		35.2172865	-83.0506006				
14000744158	Anderson Falls	35.2224066	-85.73695	McAlloyd Branch			
14068802524	Shut In Falls	35.081679	-83.2632047	Cullasaja River			
14068802525	Short Creek Falls	35.0932076	-83.2600063	Short Creek			
14068802527		35.0311672	-83.2620769	Abes Creek			
14068911370		36.5638412	-82.2258914	Steele Creek			
14091039982		35.6656742	-82.2986421	Slaty Branch			
14129041821	Steeltrap Creek Falls	35.5473066	-83.5141586	Steeltrap Creek	943	Steeltrap Creek Falls	24
